yyyy/mm/dd,IdStaz,average,maxtemp,mintemp,deltatemp
2018-08-02,18,29.2,35.2,22.6,12.6
2018-08-03,18,30.24,36.1,24.4,11.7
2018-08-04,18,30.59,36.2,24.4,11.8
2018-08-05,18,30.62,36.3,23.9,12.4
2018-08-06,18,31.32,37.1,25.2,11.9
2018-08-07,18,29.02,34.5,23.9,10.6
2018-08-08,18,26.36,30.7,21.1,9.6
2018-08-09,18,26.93,31.8,20.5,11.3
2018-08-10,18,28.69,34.3,22.2,12.1
2018-08-11,18,25.99,30.7,21.3,9.4
2018-08-12,18,22.71,28.4,18.1,10.3
2018-08-13,18,21.73,27.6,15.1,12.5
2018-08-14,18,24.13,30.6,16.2,14.4
2018-08-15,18,25.55,31.6,18.8,12.8
2018-08-16,18,26.36,32.8,19.4,13.4
2018-08-17,18,26.86,32.8,20.6,12.2
2018-08-18,18,27.75,33.3,21.4,11.9
2018-08-19,18,28.84,35.2,21.2,14.0
2018-08-20,18,26.64,32.3,18.3,14.0
2018-08-21,18,22.55,28.3,16.8,11.5
2018-08-22,18,23.42,27.7,18.9,8.8
2018-08-23,18,22.78,27.4,17.3,10.1
2018-08-24,18,23.81,29.2,18.1,11.1
2018-08-25,18,24.58,31.3,18.1,13.2
2018-08-26,18,29.15,29.4,28.9,0.5
2018-08-27,18,29.23,32.9,21.3,11.6
2018-08-28,18,27.99,34.7,21.2,13.5
2018-08-29,18,27.31,32.3,23.6,8.7
2018-08-30,18,25.42,30.9,19.4,11.5
2018-08-31,18,26.18,32.1,19.6,12.5
2018-09-01,18,25.99,31.8,20.4,11.4
2018-09-02,18,23.88,28.9,19.3,9.6
2018-09-03,18,18.54,24.7,15.2,9.5
2018-09-04,18,19.39,25.8,14.1,11.7
2018-09-05,18,20.13,24.9,15.5,9.4
2018-09-06,18,21.44,27.2,15.4,11.8
2018-09-07,18,22.58,27.8,16.9,10.9
2018-09-08,18,21.84,27.8,17.8,10.0
2018-09-09,18,20.83,25.6,16.4,9.2
2018-09-10,18,21.2,26.4,16.6,9.8
2018-09-11,18,18.29,20.3,16.8,3.5
2018-09-12,18,19.02,22.2,17.0,5.2
2018-09-13,18,17.92,21.8,14.6,7.2
2018-09-14,18,17.97,24.1,11.6,12.5
2018-09-15,18,17.37,21.7,13.9,7.8
2018-09-16,18,17.04,20.7,14.9,5.8
2018-09-17,18,16.43,20.3,14.2,6.1
2018-09-18,18,16.96,21.8,12.4,9.4
2018-09-19,18,15.59,20.1,12.4,7.7
2018-09-20,18,13.94,16.5,12.4,4.1
2018-09-21,18,16.82,24.1,11.5,12.6
2018-09-22,18,16.41,23.2,9.7,13.5
2018-09-23,18,16.21,23.2,10.0,13.2
2018-09-24,18,17.51,23.4,12.3,11.1
2018-09-25,18,16.9,21.8,13.7,8.1
2018-09-26,18,16.71,22.4,11.5,10.9
2018-09-27,18,17.03,23.3,11.4,11.9
2018-09-28,18,18.24,24.7,12.3,12.4
2018-09-29,18,18.5,23.8,13.3,10.5
2018-09-30,18,18.38,22.8,14.4,8.4
2018-10-01,18,17.72,21.7,13.9,7.8
2018-10-02,18,15.48,16.3,14.3,2.0
2018-10-03,18,16.11,21.2,10.9,10.3
2018-10-04,18,16.33,18.5,13.7,4.8
2018-10-05,18,17.14,21.6,13.4,8.2
2018-10-06,18,17.61,23.1,12.4,10.7
2018-10-07,18,16.63,23.7,11.8,11.9
2018-10-08,18,14.32,20.4,9.6,10.8
2018-10-09,18,15.38,22.2,10.4,11.8
2018-10-10,18,15.18,21.7,10.1,11.6
2018-10-11,18,15.34,21.8,10.3,11.5
2018-10-12,18,16.03,21.7,10.9,10.8
2018-10-13,18,16.8,22.4,11.4,11.0
2018-10-14,18,15.64,22.2,10.8,11.4
2018-10-15,18,15.63,23.1,10.4,12.7
2018-10-16,18,15.73,24.7,9.4,15.3
2018-10-17,18,16.19,25.8,9.3,16.5
2018-10-18,18,15.26,22.1,9.9,12.2
2018-10-19,18,13.07,18.9,8.7,10.2
2018-10-20,18,12.32,15.2,10.5,4.7
2018-10-21,18,13.97,16.7,11.4,5.3
2018-10-22,18,14.68,16.7,12.6,4.1
2018-10-23,18,13.97,15.4,10.8,4.6
2018-10-24,18,13.42,20.9,7.9,13.0
2018-10-25,18,14.07,22.1,7.8,14.3
2018-10-26,18,12.34,19.6,7.2,12.4
2018-10-27,18,12.19,19.5,6.8,12.7
2018-10-28,18,12.0,18.4,8.1,10.3
2018-10-29,18,10.19,14.4,6.0,8.4
2018-10-30,18,11.95,19.5,6.7,12.8
2018-10-31,18,13.83,18.7,8.6,10.1
2018-11-01,18,11.95,17.7,7.9,9.8
2018-11-02,18,10.15,17.1,5.3,11.8
2018-11-03,18,10.06,14.4,5.7,8.7
2018-11-04,18,10.96,17.1,6.8,10.3
2018-11-05,18,11.59,14.7,7.4,7.3
2018-11-06,18,13.57,15.0,11.6,3.4
2018-11-07,18,10.68,12.9,9.0,3.9
2018-11-08,18,10.78,13.7,9.6,4.1
2018-11-09,18,10.61,15.1,6.1,9.0
2018-11-10,18,11.16,14.0,9.0,5.0
2018-11-11,18,10.01,15.3,6.6,8.7
2018-11-12,18,6.7,9.4,4.5,4.9
2018-11-13,18,7.11,9.6,4.6,5.0
2018-11-14,18,6.96,8.4,5.4,3.0
2018-11-15,18,8.17,13.6,4.1,9.5
2018-11-16,18,6.72,13.7,2.1,11.6
2018-11-17,18,10.44,14.8,5.3,9.5
2018-11-18,18,7.51,13.9,2.7,11.2
2018-11-19,18,8.62,13.8,3.3,10.5
2018-11-20,18,5.87,11.7,2.2,9.5
2018-11-21,18,5.57,12.2,1.3,10.9
2018-11-22,18,6.86,11.4,3.2,8.2
2018-11-23,18,7.54,11.0,3.7,7.3
2018-11-24,18,9.15,12.4,7.1,5.3
2018-11-25,18,8.79,11.5,5.9,5.6
2018-11-26,18,9.16,10.4,8.4,2.0
2018-11-27,18,8.0,9.3,5.3,4.0
2018-11-28,18,4.54,11.4,-0.8,12.2
2018-11-29,18,1.99,4.0,-1.1,5.1
2018-11-30,18,4.23,5.2,3.1,2.1
2018-12-01,18,4.43,8.6,0.8,7.8
2018-12-02,18,3.37,7.4,-0.4,7.8
2018-12-03,18,5.67,8.3,0.7,7.6
2018-12-04,18,2.15,8.4,-1.3,9.7
2018-12-05,18,1.35,7.6,-2.7,10.3
2018-12-06,18,1.6,6.4,-2.2,8.6
2018-12-07,18,2.05,8.4,-2.2,10.6
2018-12-08,18,3.16,8.3,-0.8,9.1
2018-12-09,18,4.51,5.6,3.1,2.5
2018-12-10,18,3.2,7.2,-0.9,8.1
2018-12-11,18,-0.63,2.9,-3.6,6.5
2018-12-12,18,3.49,10.8,0.4,10.4
2018-12-13,18,4.67,10.7,2.1,8.6
2018-12-14,18,3.86,8.6,0.6,8.0
2018-12-15,18,4.4,6.1,3.1,3.0
2018-12-16,18,4.26,7.6,1.8,5.8
2018-12-17,18,4.18,7.9,1.6,6.3
2018-12-18,18,1.47,7.7,-1.6,9.3
2018-12-19,18,-0.06,4.6,-2.6,7.2
2018-12-20,18,0.83,6.1,-2.9,9.0
2018-12-21,18,0.39,0.7,0.2,0.5
2018-12-22,18,1.44,2.8,0.5,2.3
2018-12-23,18,0.87,4.6,-1.9,6.5
2018-12-24,18,2.09,8.2,-2.3,10.5
2018-12-25,18,2.43,8.7,-2.3,11.0
2018-12-26,18,2.76,7.7,-1.5,9.2
2018-12-27,18,5.31,7.1,4.2,2.9
2018-12-28,18,7.13,8.7,4.9,3.8
2018-12-29,18,5.07,6.9,3.6,3.3
2018-12-30,18,3.82,9.2,0.4,8.8
2018-12-31,18,2.22,6.8,-0.1,6.9
2018-01-01,157,2.13,4.4,-1.2,5.6
2018-01-02,157,-0.29,5.8,-3.2,9.0
2018-01-03,157,2.9,6.1,-2.1,8.2
2018-01-04,157,0.75,6.2,-1.1,7.3
2018-01-05,157,0.95,4.8,-1.1,5.9
2018-01-06,157,1.81,3.7,-1.4,5.1
2018-01-07,157,0.67,4.7,-4.3,9.0
2018-01-08,157,-1.7,1.4,-5.1,6.5
2018-01-09,157,-2.23,2.9,-5.3,8.2
2018-01-10,157,-1.98,2.3,-6.9,9.2
2018-01-11,157,-0.36,0.5,-5.6,6.1
2018-01-12,157,-0.44,3.5,-3.8,7.3
2018-01-13,157,0.35,1.3,-1.2,2.5
2018-01-14,157,1.78,3.4,0.2,3.2
2018-01-15,157,4.54,8.2,-1.0,9.2
2018-01-16,157,2.91,6.6,-1.4,8.0
2018-01-17,157,2.24,5.5,-3.4,8.9
2018-01-18,157,2.26,4.3,-0.3,4.6
2018-01-19,157,4.0,7.4,-2.7,10.1
2018-01-20,157,2.1,6.6,0.3,6.3
2018-01-21,157,2.09,7.7,-4.1,11.8
2018-01-22,157,4.06,8.5,0.0,8.5
2018-01-23,157,3.57,10.2,-3.1,13.3
2018-01-24,157,4.9,9.2,0.6,8.6
2018-01-25,157,2.09,3.2,-2.0,5.2
2018-01-26,157,2.54,6.3,-2.2,8.5
2018-01-27,157,-0.5,2.2,-2.3,4.5
2018-01-28,157,2.05,7.4,-5.8,13.2
2018-01-29,157,2.06,7.2,-2.2,9.4
2018-01-30,157,2.22,6.6,-1.6,8.2
2018-01-31,157,3.64,5.8,-4.1,9.9
2018-02-01,157,3.25,3.6,2.6,1.0
2018-02-02,157,6.1,7.6,3.0,4.6
2018-02-03,157,6.52,7.2,4.2,3.0
2018-02-04,157,8.8,10.8,6.4,4.4
2018-02-05,157,6.83,7.9,5.3,2.6
2018-02-06,157,5.96,6.3,5.2,1.1
2018-02-07,157,7.79,9.6,5.2,4.4
2018-02-08,157,7.34,11.1,6.0,5.1
2018-02-09,157,6.34,8.6,4.4,4.2
2018-02-10,157,5.73,6.4,5.1,1.3
2018-02-11,157,5.83,7.0,4.9,2.1
2018-02-12,157,7.57,8.3,6.5,1.8
2018-02-13,157,7.54,10.7,5.3,5.4
2018-02-14,157,7.16,8.2,4.5,3.7
2018-02-15,157,3.97,6.9,-0.2,7.1
2018-02-16,157,8.11,13.6,-0.1,13.7
2018-02-17,157,4.68,8.9,0.0,8.9
2018-02-18,157,8.42,11.0,1.5,9.5
2018-02-19,157,11.79,14.3,3.7,10.6
2018-02-20,157,5.63,10.0,0.8,9.2
2018-02-21,157,5.68,10.6,-0.4,11.0
2018-02-22,157,4.44,5.5,3.9,1.6
2018-02-23,157,6.27,8.3,5.2,3.1
2018-02-24,157,8.45,9.1,7.9,1.2
2018-02-25,157,8.57,9.3,6.9,2.4
2018-02-26,157,6.47,11.0,3.6,7.4
2018-02-27,157,10.08,15.3,3.3,12.0
2018-02-28,157,10.21,15.2,2.5,12.7
2018-03-01,157,8.22,9.0,7.5,1.5
2018-03-02,157,8.71,14.2,5.9,8.3
2018-03-03,157,9.28,12.3,5.2,7.1
2018-03-04,157,14.16,16.7,7.0,9.7
2018-03-05,157,9.81,11.2,8.2,3.0
2018-03-06,157,12.51,16.2,7.3,8.9
2018-03-07,157,9.64,13.7,4.2,9.5
2018-03-08,157,8.44,17.5,3.3,14.2
2018-03-09,157,12.75,18.2,6.4,11.8
2018-03-10,157,8.88,14.4,3.2,11.2
2018-03-11,157,15.04,23.1,7.4,15.7
2018-03-12,157,12.46,16.7,5.7,11.0
2018-03-13,157,8.65,11.6,5.6,6.0
2018-03-14,157,11.48,16.4,6.4,10.0
2018-03-15,157,12.74,16.1,7.1,9.0
2018-03-16,157,13.4,17.7,7.7,10.0
2018-03-17,157,10.98,16.1,8.1,8.0
2018-03-18,157,16.03,21.8,5.9,15.9
2018-03-19,157,14.25,18.9,9.4,9.5
2018-03-20,157,11.26,12.2,9.3,2.9
2018-03-21,157,13.79,18.4,7.9,10.5
2018-03-22,157,11.95,13.9,10.1,3.8
2018-03-23,157,13.46,15.1,11.1,4.0
2018-03-24,157,15.09,16.4,14.1,2.3
2018-03-25,157,17.45,22.1,10.9,11.2
2018-03-26,157,19.44,22.0,12.6,9.4
2018-03-27,157,13.97,17.9,9.7,8.2
2018-03-28,157,14.98,18.1,8.1,10.0
2018-03-29,157,13.34,19.2,3.3,15.9
2018-03-30,157,19.98,25.3,12.8,12.5
2018-03-31,157,16.46,22.5,7.9,14.6
2018-04-01,157,20.11,25.1,10.9,14.2
2018-04-02,157,17.81,20.9,13.1,7.8
2018-04-03,157,16.73,18.4,13.2,5.2
2018-04-04,157,15.65,16.9,14.4,2.5
2018-04-05,157,17.42,21.5,13.9,7.6
2018-04-06,157,12.92,14.6,11.9,2.7
2018-04-07,157,12.86,15.6,8.4,7.2
2018-04-08,157,16.3,20.1,10.3,9.8
2018-04-09,157,19.58,23.7,11.2,12.5
2018-04-10,157,19.47,22.6,15.6,7.0
2018-04-11,157,20.16,25.6,9.5,16.1
2018-04-12,157,17.89,20.2,15.8,4.4
2018-04-13,157,20.01,22.3,14.6,7.7
2018-04-14,157,19.65,23.3,16.3,7.0
2018-04-15,157,21.23,23.8,14.9,8.9
2018-04-16,157,18.76,20.4,15.5,4.9
2018-04-17,157,19.34,23.4,12.7,10.7
2018-04-18,157,16.08,19.8,11.3,8.5
2018-04-19,157,6.87,9.4,4.7,4.7
2018-04-20,157,13.25,19.4,7.7,11.7
2018-04-21,157,8.94,13.3,3.4,9.9
2018-04-22,157,13.17,17.8,7.6,10.2
2018-04-23,157,14.33,19.9,7.3,12.6
2018-04-24,157,16.14,20.7,10.1,10.6
2018-04-25,157,16.89,19.1,12.4,6.7
2018-04-26,157,17.92,21.2,13.1,8.1
2018-04-27,157,12.84,13.3,12.4,0.9
2018-04-28,157,14.45,15.2,12.2,3.0
2018-04-29,157,13.17,16.8,8.1,8.7
2018-04-30,157,16.96,17.2,16.6,0.6
2018-05-01,157,17.0,20.8,12.5,8.3
2018-05-02,157,13.82,18.5,9.0,9.5
2018-05-03,157,14.67,17.3,10.1,7.2
2018-05-04,157,12.48,15.7,10.7,5.0
2018-05-05,157,13.09,16.2,11.2,5.0
2018-05-06,157,16.1,22.9,10.1,12.8
2018-05-07,157,16.27,19.4,12.6,6.8
2018-05-08,157,13.93,15.1,12.1,3.0
2018-05-09,157,16.45,19.6,11.3,8.3
2018-05-10,157,15.54,18.4,14.1,4.3
2018-05-11,157,15.73,16.9,13.3,3.6
2018-05-12,157,16.57,18.8,15.7,3.1
2018-05-13,157,20.33,25.2,15.2,10.0
2018-05-14,157,24.08,27.7,17.0,10.7
2018-05-15,157,24.79,28.3,16.9,11.4
2018-05-16,157,21.82,26.5,16.5,10.0
2018-05-17,157,23.08,27.1,18.9,8.2
2018-05-18,157,23.97,27.8,19.9,7.9
2018-05-19,157,22.09,25.4,18.9,6.5
2018-05-20,157,19.48,26.5,15.4,11.1
2018-05-21,157,18.41,20.7,15.4,5.3
2018-05-22,157,23.99,27.3,19.0,8.3
2018-05-23,157,25.28,29.5,19.5,10.0
2018-05-24,157,24.61,28.4,20.9,7.5
2018-05-25,157,27.58,30.5,19.8,10.7
2018-05-26,157,20.62,23.1,18.4,4.7
2018-05-27,157,23.17,27.2,17.8,9.4
2018-05-28,157,25.84,30.2,18.0,12.2
2018-05-29,157,21.7,21.7,21.7,0.0
2018-05-30,157,27.26,31.6,21.3,10.3
2018-05-31,157,25.75,30.0,21.3,8.7
2018-06-01,157,29.25,33.1,22.9,10.2
2018-06-02,157,25.35,29.4,20.3,9.1
2018-06-03,157,25.44,30.8,21.4,9.4
2018-06-04,157,29.84,32.7,21.1,11.6
2018-06-05,157,23.62,24.2,23.2,1.0
2018-06-06,157,21.63,28.0,16.9,11.1
2018-06-07,157,20.62,21.8,19.0,2.8
2018-06-08,157,20.88,26.0,17.4,8.6
2018-06-09,157,20.43,23.2,18.1,5.1
2018-06-10,157,25.41,28.8,20.7,8.1
2018-06-11,157,28.21,31.1,20.0,11.1
2018-06-12,157,28.29,31.5,22.5,9.0
2018-06-13,157,29.85,33.7,23.7,10.0
2018-06-14,157,28.44,32.1,24.7,7.4
2018-06-15,157,28.47,32.2,21.1,11.1
2018-06-16,157,25.93,29.1,20.3,8.8
2018-06-17,157,28.24,32.2,22.9,9.3
2018-06-18,157,28.8,32.8,22.7,10.1
2018-06-19,157,27.14,29.7,21.9,7.8
2018-06-20,157,28.18,32.0,23.2,8.8
2018-06-21,157,26.85,30.4,25.0,5.4
2018-06-22,157,31.17,35.1,23.4,11.7
2018-06-23,157,29.81,33.5,25.5,8.0
2018-06-24,157,32.49,35.9,26.4,9.5
2018-06-25,157,32.68,35.3,27.3,8.0
2018-06-26,157,25.12,28.7,23.1,5.6
2018-06-27,157,27.97,32.9,24.1,8.8
2018-06-28,157,25.88,27.8,23.9,3.9
2018-06-29,157,21.61,29.6,16.8,12.8
2018-06-30,157,22.83,26.4,17.8,8.6
2018-07-01,157,24.0,26.6,18.3,8.3
2018-07-02,157,27.67,29.7,18.1,11.6
2018-07-03,157,25.55,29.5,22.3,7.2
2018-07-04,157,28.68,33.2,22.3,10.9
2018-07-05,157,25.49,29.1,21.9,7.2
2018-07-06,157,29.57,33.6,22.7,10.9
2018-07-07,157,28.51,31.2,26.7,4.5
2018-07-08,157,31.56,35.6,24.9,10.7
2018-07-09,157,33.35,36.2,23.8,12.4
2018-07-10,157,31.49,34.7,26.7,8.0
2018-07-11,157,31.17,35.2,25.3,9.9
2018-07-12,157,23.35,26.0,21.6,4.4
2018-07-13,157,29.39,33.1,23.3,9.8
2018-07-17,157,29.14,32.2,23.9,8.3
2018-07-18,157,22.97,23.3,22.7,0.6
2018-07-19,157,28.38,32.5,22.4,10.1
2018-07-20,157,30.36,35.4,23.4,12.0
2018-07-21,157,27.47,30.7,24.6,6.1
2018-07-22,157,30.02,33.5,24.9,8.6
2018-07-23,157,31.98,35.4,24.2,11.2
2018-07-24,157,28.86,32.3,26.2,6.1
2018-07-25,157,21.96,31.9,18.9,13.0
2018-07-26,157,20.37,22.4,18.6,3.8
2018-07-27,157,25.7,31.0,16.8,14.2
2018-07-28,157,22.76,24.9,18.1,6.8
2018-07-29,157,30.18,33.3,24.2,9.1
2018-07-30,157,28.29,32.2,23.8,8.4
2018-07-31,157,26.08,32.3,20.2,12.1
2018-08-01,157,30.32,34.2,21.6,12.6
2018-08-02,157,32.04,35.7,28.0,7.7
2018-08-03,157,33.93,38.4,27.2,11.2
2018-08-04,157,32.16,35.8,27.4,8.4
2018-08-05,157,35.12,39.1,29.4,9.7
2018-08-06,157,34.59,38.2,27.8,10.4
2018-08-07,157,30.88,37.4,23.8,13.6
2018-08-08,157,26.67,31.3,22.1,9.2
2018-08-09,157,27.12,32.6,21.4,11.2
2018-08-10,157,31.47,35.2,26.0,9.2
2018-08-11,157,24.1,26.2,22.3,3.9
2018-08-12,157,22.92,31.3,16.6,14.7
2018-08-13,157,24.81,29.1,15.7,13.4
2018-08-14,157,24.14,28.2,19.0,9.2
2018-08-15,157,28.01,32.9,19.7,13.2
2018-08-16,157,31.4,35.7,22.6,13.1
2018-08-17,157,27.34,31.7,24.6,7.1
2018-08-18,157,29.06,32.3,21.6,10.7
2018-08-19,157,32.12,36.0,20.9,15.1
2018-08-20,157,29.07,33.3,20.0,13.3
2018-08-21,157,22.57,23.3,22.1,1.2
2018-08-22,157,25.67,29.0,20.1,8.9
2018-08-23,157,26.83,30.5,21.3,9.2
2018-08-24,157,26.45,30.9,17.8,13.1
2018-08-27,157,19.7,20.3,19.1,1.2
2018-08-28,157,30.44,35.0,26.3,8.7
2018-08-29,157,28.79,32.3,22.9,9.4
2018-08-30,157,26.28,30.2,19.5,10.7
2018-08-31,157,28.71,33.7,19.4,14.3
2018-09-04,157,27.46,30.7,21.6,9.1
2018-09-05,157,22.9,27.3,18.8,8.5
2018-09-06,157,23.24,24.8,20.9,3.9
2018-09-07,157,26.38,30.0,20.9,9.1
2018-09-08,157,18.46,21.5,16.7,4.8
2018-09-09,157,20.5,25.5,18.9,6.6
2018-09-10,157,23.8,27.7,16.8,10.9
2018-09-11,157,18.0,18.8,16.7,2.1
2018-09-12,157,18.54,19.8,17.4,2.4
2018-09-13,157,16.91,21.8,13.1,8.7
2018-09-14,157,20.6,24.5,16.8,7.7
2018-09-15,157,18.24,19.7,15.9,3.8
2018-09-16,157,18.33,21.6,14.7,6.9
2018-09-17,157,17.48,19.9,14.2,5.7
2018-09-18,157,19.98,22.8,13.5,9.3
2018-09-19,157,16.02,21.3,13.0,8.3
2018-09-20,157,12.53,12.8,12.1,0.7
2018-09-21,157,19.43,24.9,13.8,11.1
2018-09-22,157,13.73,16.0,9.9,6.1
2018-09-23,157,19.41,24.9,9.3,15.6
2018-09-24,157,21.04,24.6,14.4,10.2
2018-09-25,157,17.96,21.3,14.8,6.5
2018-09-26,157,19.2,22.6,14.2,8.4
2018-09-27,157,14.8,17.0,10.0,7.0
2018-09-28,157,19.11,24.3,11.3,13.0
2018-09-29,157,18.51,22.0,13.6,8.4
2018-09-30,157,22.92,23.7,21.8,1.9
2018-10-01,157,18.47,20.6,16.3,4.3
2018-10-02,157,14.86,15.7,13.9,1.8
2018-10-03,157,18.03,22.6,9.7,12.9
2018-10-04,157,16.03,17.4,12.8,4.6
2018-10-05,157,18.51,23.2,11.8,11.4
2018-10-06,157,17.12,19.4,14.0,5.4
2018-10-07,157,14.76,23.8,11.2,12.6
2018-10-08,157,17.09,21.8,11.1,10.7
2018-10-09,157,16.93,23.1,10.7,12.4
2018-10-10,157,16.54,23.0,9.7,13.3
2018-10-11,157,13.31,15.1,9.1,6.0
2018-10-12,157,18.34,22.6,9.9,12.7
2018-10-13,157,15.29,18.3,12.7,5.6
2018-10-14,157,16.68,23.1,10.3,12.8
2018-10-15,157,14.91,19.9,11.3,8.6
2018-10-16,157,19.48,25.3,9.9,15.4
2018-10-17,157,18.53,26.4,9.1,17.3
2018-10-18,157,12.43,14.3,8.6,5.7
2018-10-19,157,11.76,12.9,10.6,2.3
2018-10-20,157,11.51,12.7,10.7,2.0
2018-10-21,157,15.12,16.9,11.7,5.2
2018-10-22,157,15.75,17.9,12.5,5.4
2018-10-23,157,14.45,17.3,10.0,7.3
2018-10-24,157,14.35,20.9,7.9,13.0
2018-10-25,157,9.51,11.9,6.1,5.8
2018-10-26,157,14.91,20.0,5.6,14.4
2018-10-27,157,9.51,11.7,5.9,5.8
2018-10-28,157,14.96,19.3,6.8,12.5
2018-10-29,157,12.21,16.8,8.7,8.1
2018-10-30,157,15.19,19.4,10.7,8.7
2018-10-31,157,13.74,18.7,9.8,8.9
2018-11-01,157,8.66,10.9,6.8,4.1
2018-11-02,157,11.2,18.2,6.7,11.5
2018-11-03,157,10.22,12.0,3.7,8.3
2018-11-04,157,11.33,16.6,6.8,9.8
2018-11-05,157,13.7,15.2,10.9,4.3
2018-11-06,157,13.63,14.6,12.8,1.8
2018-11-07,157,10.97,11.9,7.8,4.1
2018-11-08,157,8.98,9.3,8.5,0.8
2018-11-09,157,11.12,14.4,5.3,9.1
2018-11-10,157,8.42,9.7,7.3,2.4
2018-11-11,157,9.23,13.4,6.7,6.7
2018-11-12,157,7.63,10.3,5.6,4.7
2018-11-13,157,7.88,8.5,7.3,1.2
2018-11-14,157,6.45,7.6,5.4,2.2
2018-11-15,157,4.61,6.2,3.2,3.0
2018-11-16,157,8.88,13.0,5.6,7.4
2018-11-17,157,5.17,7.6,2.9,4.7
2018-11-18,157,7.64,13.4,1.7,11.7
2018-11-19,157,4.68,6.1,3.6,2.5
2018-11-20,157,7.14,10.8,2.3,8.5
2018-11-21,157,5.44,11.4,-0.7,12.1
2018-11-22,157,5.67,7.3,2.4,4.9
2018-11-23,157,8.89,11.1,4.0,7.1
2018-11-24,157,8.09,9.1,6.5,2.6
2018-11-25,157,9.67,11.4,7.0,4.4
2018-11-26,157,9.35,10.5,8.8,1.7
2018-11-27,157,4.66,8.2,1.0,7.2
2018-11-28,157,3.22,9.7,-1.6,11.3
2018-11-29,157,3.26,4.7,-1.4,6.1
2018-11-30,157,4.1,4.5,3.3,1.2
2018-12-01,157,1.54,3.4,-0.1,3.5
2018-12-02,157,4.76,6.3,-0.6,6.9
2018-12-03,157,5.41,7.4,2.8,4.6
2018-12-04,157,2.92,8.2,-1.3,9.5
2018-12-05,157,2.9,7.3,-4.3,11.6
2018-12-06,157,-0.96,0.5,-3.3,3.8
2018-12-07,157,2.88,8.0,-2.1,10.1
2018-12-08,157,3.68,4.6,-2.7,7.3
2018-12-09,157,4.43,4.7,3.4,1.3
2018-12-10,157,-0.99,1.1,-2.8,3.9
2018-12-11,157,0.03,0.4,-2.4,2.8
2018-12-12,157,5.42,9.2,0.4,8.8
2018-12-13,157,3.94,4.6,3.0,1.6
2018-12-14,157,5.35,7.3,2.2,5.1
2018-12-15,157,4.04,5.3,3.2,2.1
2018-12-16,157,4.66,6.9,2.8,4.1
2018-12-17,157,4.1,6.9,1.4,5.5
2018-12-18,157,-0.43,1.7,-2.9,4.6
2018-12-19,157,0.09,2.9,-4.2,7.1
2018-12-20,157,-1.42,-0.2,-4.8,4.6
2018-12-21,157,-0.87,1.7,-2.1,3.8
2018-12-22,157,-0.9,1.1,-4.5,5.6
2018-12-23,157,1.15,3.8,-3.0,6.8
2018-12-24,157,4.3,7.6,0.8,6.8
2018-12-25,157,0.46,2.2,-0.4,2.6
2018-12-26,157,3.86,4.7,1.7,3.0
2018-12-27,157,6.34,7.2,4.7,2.5
2018-12-28,157,7.29,7.8,5.0,2.8
2018-12-29,157,4.4,5.6,3.7,1.9
2018-12-30,157,3.24,8.2,-0.3,8.5
2018-12-31,157,1.43,6.1,-0.9,7.0
2018-06-23,472,3.14,4.1,0.2,3.9
2018-06-24,472,33.19,35.8,29.5,6.3
2018-06-25,472,29.6,35.4,24.7,10.7
2018-06-26,472,25.7,29.6,22.3,7.3
2018-06-27,472,26.1,32.1,19.9,12.2
2018-06-28,472,26.15,29.9,22.6,7.3
2018-06-29,472,14.69,31.2,-573.3,604.5
2018-06-30,472,21.78,28.6,16.1,12.5
2018-07-01,472,13.29,26.3,-573.3,599.6
2018-07-02,472,22.16,28.6,15.0,13.6
2018-07-03,472,22.88,29.2,16.3,12.9
2018-07-04,472,25.49,32.3,18.4,13.9
2018-07-05,472,24.91,30.3,19.7,10.6
2018-07-06,472,26.44,33.3,19.7,13.6
2018-07-07,472,27.9,34.8,20.2,14.6
2018-07-08,472,28.46,35.3,20.6,14.7
2018-07-09,472,28.67,35.2,21.2,14.0
2018-07-10,472,28.61,34.2,21.5,12.7
2018-07-11,472,28.72,33.9,22.5,11.4
2018-07-12,472,26.13,32.7,21.3,11.4
2018-07-13,472,26.24,32.7,20.4,12.3
2018-07-14,472,26.93,31.8,21.6,10.2
2018-07-15,472,23.43,27.3,17.4,9.9
2018-07-16,472,23.7,30.3,18.4,11.9
2018-07-17,472,23.39,28.1,18.7,9.4
2018-07-18,472,23.89,30.4,15.1,15.3
2018-07-19,472,24.98,32.3,18.5,13.8
2018-07-20,472,9.82,33.9,-573.3,607.2
2018-07-21,472,26.83,33.2,19.7,13.5
2018-07-22,472,27.17,32.3,21.5,10.8
2018-07-23,472,30.55,34.6,24.3,10.3
2018-07-24,472,28.94,34.8,22.5,12.3
2018-07-25,472,24.06,32.3,18.8,13.5
2018-07-26,472,22.45,30.5,16.6,13.9
2018-07-27,472,22.19,29.8,14.6,15.2
2018-07-28,472,24.24,31.4,16.2,15.2
2018-07-29,472,26.1,32.9,19.4,13.5
2018-07-30,472,18.24,31.7,-573.3,605.0
2018-07-31,472,25.39,31.1,20.1,11.0
2018-08-01,472,27.22,33.2,20.7,12.5
2018-08-02,472,29.23,35.9,22.8,13.1
2018-08-03,472,30.6,37.8,24.3,13.5
2018-08-04,472,30.7,37.0,23.9,13.1
2018-08-05,472,30.9,38.0,23.9,14.1
2018-08-06,472,22.8,37.2,-573.3,610.5
